news_id,tweet_id
0,1224005829524934668
0,1224013609841430528
0,1224013714824679424
0,1224330639702278144
0,1224013819535601667
0,1224018613352333312
0,1224022145266782208
0,1224028713760821251
0,1224031443912806400
0,1224036681193607168
0,1224115117018750978
0,1224152015816839169
0,1224014204404928513
0,1224335327076265985
0,1224336385504698368
0,1224360818545954819
0,1224709200867098627
0,1224715812721717250
0,1224715832946651136
0,1224716431423459329
0,1224719916118376448
0,1224721643777470465
0,1224722953880862722
0,1224700659880136704
0,1224723176992567297
0,1224724525759201283
0,1224724858262650887
0,1224730500742467585
0,1224730978628882445
0,1224731304123604992
0,1224733267800350720
0,1224733645174460416
0,1224723271846912000
0,1224735938489802753
0,1224686109562507264
0,1224673675128922112
0,1224361038570835969
0,1224361375272558592
0,1224361735940784128
0,1224361750432112640
0,1224362847955603456
0,1224363360793350145
0,1224363620542361601
0,1224684610711441408
0,1224365321168900096
0,1224520194166607874
0,1224521813553606656
0,1224533069555740675
0,1224535724374024192
0,1224537562414366725
0,1224561127922847744
0,1224648681745518592
0,1224409228749746182
0,1222163547464974336
0,1222163043913629696
0,1222162969288683523
0,1220898003390586880
0,1220898192159596544
0,1220898286581751809
0,1220898973088653312
0,1220899245252845568
0,1220899862503477248
0,1220900463048122369
0,1220902666781581312
0,1220902736436154369
0,1220903187944738816
0,1220904126264950796
0,1220905734721982464
0,1220905805806882816
0,1220907252732719104
0,1220908048849494017
0,1220897553920745472
0,1220897431778398210
0,1220897293710385152
0,1220897270779932672
0,1220855717915254787
0,1220856826767597568
0,1220857911926239236
0,1220861856790827008
0,1220870780407439360
0,1220876394324013058
0,1220877323307712512
0,1220911098720915458
0,1220878205067853826
0,1220878851594690565
0,1220881841646919682
0,1220884126007320576
0,1220886219233456128
0,1220891967703461888
0,1220896780738613248
0,1220897098012536834
0,1220878778458693633
0,1220914089360101379
0,1220940822545424385
0,1220941986888409090
0,1221100294462984196
0,1221100360544075776
0,1221101349334589441
0,1221101684878802944
0,1221102004870766592
0,1221102800110702592
0,1221103190860394497
0,1221100184047845376
0,1221105868864815106
0,1221124793598124032
0,1221124907876212736
0,1221126378579484675
0,1221127499419193344
0,1221127911954173952
0,1221134199526027264
0,1221134623788412928
0,1221123621906575366
0,1220855618271154176
0,1221100151919403008
0,1221099631444209665
0,1220942499050553344
0,1220943948232974336
0,1220965014133145600
0,1220971260135518208
0,1220979653789151235
0,1220994215267598337
0,1221019979274911744
0,1221100114820780032
0,1221021833333481472
0,1221033311746674689
0,1221041782089306113
0,1221051099152572416
0,1221076345171652608
0,1221080551026757632
0,1221083541053886465
0,1221095367808294913
0,1221029071448088578
0,1221167539310530563
0,1220855070847307781
0,1220849105259450368
0,1220416181447819264
0,1220416204994744323
0,1220416222111633408
0,1220416231569862656
0,1220416411018854401
0,1220416455759581188
0,1220416468380258304
0,1220416672852512768
0,1220416679521456131
0,1220416983679762439
0,1220417471531843585
0,1220417524514291713
0,1220417599286267905
0,1220417747638767621
0,1220417951330979845
0,1220416170030981121
0,1220415946067714048
0,1220415739145936897
0,1220415226291675136
0,1220412641019076609
0,1220412660300288001
0,1220412935241129984
0,1220412972411113478
0,1220413162941448193
0,1220413527208484866
0,1220413686344495104
0,1220417992510578689
0,1220413726706356225
0,1220414174041452546
0,1220414430384742403
0,1220414462584348675
0,1220414673033617408
0,1220414676972068867
0,1220414765589200901
0,1220414963015176193
0,1220413998463623169
0,1220418736588500993
0,1220418965853351936
0,1220419272746438656
0,1220494377895645185
0,1220828136746569728
0,1220829518631444485
0,1220829852233883648
0,1220832040452534274
0,1220834519298822145
0,1220835235215994880
0,1220484109916614656
0,1220837046509559810
0,1220841449492627457
0,1220841831321219073
0,1220843568987807744
0,1220843910148304897
0,1220846880621461507
0,1220848266629263360
0,1220848437190692864
0,1220841093761249285
0,1220852699975114760
0,1220483405093265408
0,1220461087885352969
0,1220419430850711552
0,1220419469866151940
0,1220424523268403200
0,1220428528962981889
0,1220431392607211521
0,1220433730684313601
0,1220437568241786882
0,1220468128502579201
0,1220441323779579904
0,1220446114333319182
0,1220447845360328706
0,1220453534132592647
0,1220453871706832897
0,1220453930439794698
0,1220455254648676361
0,1220456177328324608
0,1220441432449781761
0,1225072659408572416
0,1221168579967619074
0,1221204470383763461
0,1221898102010994693
0,1221924974883168257
0,1221926507599106049
0,1222150466194198528
0,1222150468551397376
0,1222150587724201985
0,1222150590567870466
0,1222150633677107201
0,1222150661808316417
0,1222150661946646528
0,1222150704837681152
0,1222150877856681984
0,1222150942482546688
0,1222151084241801217
0,1222151092986880001
0,1221897727933665281
0,1221891686793650181
0,1221882395768557573
0,1221832080771842048
0,1221772822030225408
0,1221805103105093632
0,1221815090489503744
0,1221815634079756289
0,1221815788656418817
0,1221816357420924931
0,1221817896940253188
0,1222151558370091009
0,1221821052717871106
0,1221822783379968000
0,1221823516221329414
0,1221823796501536768
0,1221824651149615105
0,1221824909749276677
0,1221825183247261698
0,1221830803153440768
0,1221821873736048647
0,1222151635729694721
0,1222151709436399621
0,1222151711550255104
0,1222157737376641024
0,1222157801088114689
0,1222157883556683776
0,1222158136989102087
0,1222158440526680064
0,1222158824645132289
0,1222159611655884803
0,1222157632862998528
0,1222159657185181697
0,1222160935101456385
0,1222161079746187264
0,1222161696464175104
0,1222161733265084416
0,1222162387563765761
0,1222162407138697216
0,1222162881971736576
0,1222159875452604416
0,1221649247004655618
0,1222157230071402498
0,1222154723542749185
0,1222151824951500800
0,1222152034725584896
0,1222152059287326721
0,1222152134327664640
0,1222152160613257216
0,1222152224731811841
0,1222152282323800069
0,1222156064264785920
0,1222152949679427586
0,1222153137965977600
0,1222153573464793094
0,1222153845758926849
0,1222154015624044546
0,1222154223514791937
0,1222154277730254849
0,1222154500246556674
0,1222153075596648449
0,1221169285071921152
0,1221640059742388224
0,1221639095946031105
0,1221292807412834306
0,1221293216483479552
0,1221297373558779905
0,1221311211616096258
0,1221313719277367297
0,1221327479564111872
0,1221363489081626630
0,1221367245219065857
0,1221389821714759681
0,1221392920827265033
0,1221400827899846657
0,1221407512928321536
0,1221414221440786432
0,1221424974910623744
0,1221425390603751424
0,1221291913262833664
0,1221289234419470340
0,1221288592930156544
0,1221286044362006528
0,1221208447322087424
0,1221211725900533765
0,1221235662868729856
0,1221250164725370882
0,1221250970165792769
0,1221251318867623937
0,1221251899455725570
0,1221426886825463809
0,1221252524478476291
0,1221261298106654720
0,1221270795659489281
0,1221270896330952705
0,1221272767078727683
0,1221282851158679552
0,1221284203385389056
0,1221284506545483776
0,1221258770174529536
0,1221436050842750976
0,1221447155153604608
0,1221447264310263808
0,1221502908061143040
0,1221505861433954304
0,1221509733636550662
0,1221519658693677058
0,1221564106823565312
0,1221570726492172288
0,1221605193093128193
0,1221502865631371264
0,1221605594647236608
0,1221629207802994688
0,1221629523470561280
0,1221630556028293124
0,1221633078843465728
0,1221633084061372416
0,1221637218651058177
0,1221638859315826688
0,1221625999189848065
0,1221639694309412869
0,1221496636246876160
0,1221488246267490305
0,1221452984359497728
0,1221455957932167175
0,1221456607776776198
0,1221456637484990465
0,1221456665343643648
0,1221457028096446465
0,1221457493227753475
0,1221496448874958853
0,1221457953095589888
0,1221468856884948994
0,1221472511042314241
0,1221480216255717378
0,1221486380909563909
0,1221487772315324418
0,1221487984899514368
0,1221488241100103683
0,1221458020871204865
0,1225072849016229888
0,1224723759040303106
0,1225080132878176262
0,1237372701632876544
0,1237655592346533890
0,1237673872788467713
0,1237780837820596224
0,1237957921306292224
0,1237959414386249729
0,1237962765077184513
0,1237972408193159175
0,1238082070972207108
0,1238098818564063232
0,1238165917953130496
0,1238170555083378690
0,1238188319890006016
0,1238207235437654016
0,1238455025665560576
0,1237320735711870976
0,1237265880037220352
0,1237259532796956673
0,1237254652644806657
0,1236435844719927297
0,1236452993157017606
0,1236681136820060166
0,1236789470185140225
0,1236861696066465793
0,1236976574320107520
0,1225074433372520448
0,1238455755981938689
0,1237069863048237059
0,1237101522351161344
0,1237110813061795840
0,1237155816588771328
0,1237156752858189824
0,1237166329800667136
0,1237166620373651456
0,1237238285354897408
0,1237074601898692609
0,1238456084785958912
0,1238456544553041920
0,1238457808099647488
0,1238471461733613569
0,1238471926097612800
0,1238471973941809152
0,1238472305379905536
0,1238474103905910789
0,1238474325424046080
0,1238474593343606784
0,1238470915454898176
0,1238476413360992261
0,1238480379989733382
0,1238483546311921669
0,1238486571554410496
0,1238486806661705730
0,1238487505772699650
0,1238488502112792576
0,1238490048116305921
0,1238478672207609859
0,1236408524617527297
0,1238470693785755648
0,1238469688809709570
0,1238458689016795138
0,1238459073374425089
0,1238460397516193792
0,1238461158006370304
0,1238461923085225985
0,1238463141312413696
0,1238463662286721024
0,1238469998500290561
0,1238464044115398656
0,1238464187371831296
0,1238464381295267841
0,1238464664796721153
0,1238466864746860544
0,1238468261337014272
0,1238468500500418562
0,1238469157965803521
0,1238464142056529921
0,1238490452241891336
0,1236402463554428929
0,1236389674337423362
0,1232677891529273345
0,1232707528200511491
0,1232716282581147650
0,1232753425508687873
0,1233011596580081666
0,1233033477030703106
0,1233077360267653121
0,1233117864367808512
0,1233134481025843201
0,1233180595309678592
0,1233333573127737345
0,1233426495923638272
0,1233437191021453313
0,1233603694316457985
0,1233737750148501505
0,1232661555625517056
0,1232649075629182981
0,1232619715090112512
0,1232590445764599808
0,1232360186024583168
0,1232403351440105473
0,1232408186914791424
0,1232408442758926336
0,1232409207317704707
0,1232409518010707968
0,1232410718655393795
0,1233748141440225281
0,1232411556572549134
0,1232412065593266176
0,1232413282469842944
0,1232413485696475136
0,1232413966082695173
0,1232579582504701952
0,1232580189596504064
0,1232583221038194688
0,1232411982936059905
0,1233787473437843456
0,1233794221787627520
0,1233936217932210179
0,1234881749202735104
0,1234882365979275264
0,1234895650841600002
0,1234898119571234816
0,1235362334606069767
0,1235362840225054726
0,1235369372455260162
0,1234881388874260481
0,1235375080193921024
0,1235408206945570816
0,1235554509679718400
0,1235567484431994880
0,1235584655161778176
0,1236016727680585729
0,1236133070975176704
0,1236169704906952705
0,1235393356139835392
0,1236401288503422976
0,1234866242693009410
0,1234827372282728453
0,1234021466284462080
0,1234109449012490243
0,1234212135183450120
0,1234212760436826113
0,1234244727253458944
0,1234256000695390208
0,1234258452270243841
0,1234866048081502208
0,1234335938383372289
0,1234518190631391232
0,1234518266858614790
0,1234573975856058369
0,1234582201225838596
0,1234623573333024768
0,1234649933417975811
0,1234685053998792707
0,1234470923345985538
0,1232357602559954947
0,1238490982674567170
0,1238493762583658498
0,1240753053407444992
0,1240753082625069063
0,1240753419591331842
0,1240753544438956032
0,1240753620473319425
0,1240754271546720258
0,1240754401448361984
0,1240754973987700737
0,1240755077985587200
0,1240755094141972488
0,1240755245480914946
0,1240756981763203072
0,1240757242607087616
0,1240757303944654848
0,1240757652956864514
0,1240752964857462784
0,1240752807801524224
0,1240752655489777669
0,1240752552137768960
0,1239644269041922048
0,1239758132105981952
0,1239776570442743808
0,1239877763303124992
0,1239878121748402181
0,1239878595037855748
0,1239881218793013250
0,1240758211550031873
0,1239887029137178625
0,1239905816507043850
0,1239914921187557376
0,1240055554225008640
0,1240090914187612160
0,1240295873491488769
0,1240360906896207872
0,1240422876567789568
0,1239889040092155904
0,1240758388092473349
0,1240758476512649219
0,1240758677256232961
0,1241306277835427841
0,1241794405780148224
0,1241893478650597381
0,1242023221408477184
0,1242204216225157120
0,1243275836293185536
0,1243491466460233732
0,1241041537754071041
0,1243831363863597056
0,1245490612394229761
0,1246821631646822401
0,1248577610919161857
0,1249104683097976834
0,1249176761222533120
0,1250068512472813571
0,1250518354605023235
0,1245446644465676288
0,1239616251296493569
0,1240845993396121601
0,1240815808118321152
0,1240758943984619520
0,1240760507067510785
0,1240760516995436545
0,1240760622150811648
0,1240761384587141122
0,1240761669854220288
0,1240768198875602944
0,1240823240420966405
0,1240769761547620354
0,1240772672457506816
0,1240773936666705921
0,1240787325405159426
0,1240787408762765312
0,1240787693761691652
0,1240795959132635137
0,1240807960281903105
0,1240770176125005824
0,1238492203930042379
0,1239500516096385025
0,1239247401300320257
0,1238521537856073728
0,1238522553632722945
0,1238522793081344000
0,1238523952307286025
0,1238524867269582849
0,1238525645312815106
0,1238525854541586432
0,1238530219511705600
0,1238535185043468289
0,1238538381421727744
0,1238543341140180997
0,1238543421792550912
0,1238545602616664065
0,1238552016458317829
0,1238558567646425088
0,1238519876370731009
0,1238518889455202304
0,1238517644954746880
0,1238514734946611200
0,1238495441362259969
0,1238496632418729991
0,1238497083587510274
0,1238497873626423296
0,1238501008562475008
0,1238501383403429893
0,1238501418522247173
0,1238561231973253120
0,1238502812121575425
0,1238504002544787457
0,1238504718038523904
0,1238506638102818817
0,1238507551039332358
0,1238511328202874883
0,1238511329591341059
0,1238511564333944832
0,1238503748307222540
0,1238562081831555075
0,1238568540497682437
0,1238570781535174656
0,1238775542146650112
0,1238786866096361472
0,1238809841721843715
0,1238814699518558209
0,1238893673741516803
0,1238909445750611968
0,1238920855394140161
0,1238774715201859584
0,1238949275951927296
0,1239009551682281472
0,1239029376798392321
0,1239053206447099904
0,1239069687574663170
0,1239074248683110400
0,1239160936717520902
0,1239245476693770240
0,1238971740472164352
0,1239363515112185867
0,1238698826094899201
0,1238690497763262465
0,1238572994596933632
0,1238574707231899648
0,1238575987735986176
0,1238577645350268930
0,1238579210991665153
0,1238580571590270984
0,1238580943394344960
0,1238692370369187846
0,1238588183547428864
0,1238589602878767104
0,1238598193375576067
0,1238601440672862208
0,1238608689713430528
0,1238610599506071552
0,1238611769137848320
0,1238613228650823680
0,1238588618953940994
0,1232356286961860609
0,1237020992830136320
0,1232324568196538368
0,1226263318186352644
0,1226328223711211525
0,1226329179236360192
0,1226330907486736386
0,1226333300781985793
0,1226342145780600832
0,1226342652674703361
0,1226343017180647424
0,1226344644365242373
0,1226344723872436224
0,1226344749789065216
0,1226345775715753984
0,1226346958261977088
0,1226347640604045313
0,1226348799007682560
0,1226217197166571522
0,1226215005554696192
0,1226211357021868033
0,1226206087407394816
0,1226158114401144834
0,1226164645850963968
0,1226174588842803200
0,1226178358943203328
0,1226186369158045701
0,1226195783113945088
0,1226195901808599041
0,1226356835529248768
0,1226196235520004106
0,1226196341455499264
0,1226196852296634371
0,1226197096782581760
0,1226197334851084288
0,1226198685022871553
0,1226202951464546304
0,1226205190371643392
0,1226196274925449216
0,1226157921450516481
0,1226430352748679168
0,1226532712795779078
0,1227072633344286720
0,1227073506808094720
0,1227073619844530177
0,1227074889116344321
0,1227079302849548289
0,1227080121607127042
0,1227083451037343745
0,1227167902043865094
0,1227205649739767809
0,1227247585603325958
0,1227248010058485760
0,1227248804430135302
0,1227249149218902016
0,1227252321110937600
0,1227252381873651712
0,1227062797395283968
0,1227062734770130944
0,1226968058251685889
0,1226912983227367426
0,1226532898263580673
0,1226534247852277761
0,1226542030324719621
0,1226546774631944193
0,1226555662316064769
0,1226555791056023555
0,1226556787316477953
0,1226449857570799616
0,1226559463500517378
0,1226602189176524802
0,1226905867968102400
0,1226909486356582402
0,1226909679617314817
0,1226909897226424321
0,1226910043884392448
0,1226912145906028550
0,1226563846204207106
0,1226157183886413824
0,1226155916514467840
0,1226155491501449216
0,1225444566024806401
0,1225448291841826816
0,1225451183323537409
0,1225459452435812352
0,1225462265790566400
0,1225469466592645121
0,1225469956793552896
0,1225499518445203457
0,1225588003445387264
0,1225592251188940800
0,1225627544310906880
0,1225631276188782592
0,1225641639995039746
0,1225642176022859784
0,1225667923768832001
0,1225444232401498113
0,1225443558905335810
0,1225442561747189764
0,1225435711463206919
0,1225083300965945344
0,1225083422965714945
0,1225087697720496128
0,1225095887384465408
0,1225101843795185670
0,1225188023962341377
0,1225216114621341698
0,1225747197037359104
0,1225217227525443584
0,1225221824893652993
0,1225239259134746624
0,1225245334521155584
0,1225245682614915072
0,1225248531847335936
0,1225285241465643009
0,1225380392246661120
0,1225217291115212805
0,1225786962721804289
0,1225787169001951232
0,1225787279203065857
0,1226006886417412097
0,1226009849432961025
0,1226025978306019329
0,1226028604125065216
0,1226066973089419269
0,1226117949930508291
0,1226125882290507777
0,1226005819038126080
0,1226143485054636033
0,1232324987538825217
0,1226154905368350727
0,1226155073421463553
0,1226155122071416835
0,1226155252354670599
0,1226155306587217921
0,1226155338891550720
0,1226154788175347713
0,1227253298815586304
0,1226001432303763456
0,1225996294059155457
0,1225787326309093376
0,1225788006340034560
0,1225790285181018112
0,1225791289326817280
0,1225794058251096064
0,1225798735717752832
0,1225801759760769026
0,1225998515152793606
0,1225812585691283458
0,1225854276490211329
0,1225944808730103809
0,1225977248651644929
0,1225977533604167682
0,1225978999458762752
0,1225982416810127362
0,1225983585192161280
0,1225852873633935361
0,1227255546321014784
0,1226154817921441792
0,1227432866646282240
0,1229254998267224066
0,1229256919816142854
0,1229258166258589697
0,1229264354387939329
0,1229277613736124416
0,1229291453035274241
0,1229307543123628033
0,1229331316853727232
0,1229412914685079552
0,1229427027700310016
0,1229427486372569089
0,1229428685523976192
0,1229429638922932224
0,1229429713480843266
0,1229430245805166592
0,1229254520355446784
0,1229254355301302272
0,1229252748786442241
0,1229252574907375617
0,1229132292913876993
0,1229132678030475264
0,1229132897312854016
0,1229133183087546368
0,1229140106692268032
0,1229149601468383234
0,1229159774794780674
0,1229430584914649088
0,1229185783812194310
0,1229241970285043719
0,1229242071304884225
0,1229243372432318465
0,1229243531673255936
0,1229244860756111365
0,1229246251302031360
0,1229246741872070656
0,1229241772800430081
0,1229432986451443712
0,1229438332960153602
0,1229438862298099712
0,1230552919008780289
0,1230961462547492865
0,1230963486370365440
0,1230993513095057410
0,1230996064062361600
0,1231606656200511489
0,1231622878308659201
0,1230172256606670848
0,1231643213292699649
0,1231888058691260418
0,1231913705887145985
0,1232197039334862848
0,1232272717006675969
0,1232282782887399428
0,1232319650282668032
0,1227279091985997824
0,1231644602651693056
0,1229132081197916162
0,1229771157064298496
0,1229617192485810178
0,1229441143491977217
0,1229441151767322624
0,1229448277038374917
0,1229479807722958850
0,1229490950138998787
0,1229533916119404544
0,1229595489953337347
0,1229734134513192960
0,1229598237113376768
0,1229599229078908929
0,1229600697299218432
0,1229601056541331456
0,1229601937982722048
0,1229602736590577664
0,1229606174267342854
0,1229610761363828738
0,1229598835699257352
0,1229131801488060416
0,1229459189564690433
0,1229131332325793792
0,1227807296400564225
0,1227849909623304192
0,1227937854166306816
0,1227998761324027906
0,1227999183535296517
0,1227999208398962689
0,1227999240988659712
0,1227999476339613698
0,1228000003257331715
0,1228001253214576640
0,1228001806703194112
0,1228002228599869441
0,1228002618615558147
0,1228006478927290368
0,1228134314489020417
0,1227807163210297345
0,1227807128254967811
0,1227804368780644354
0,1227766609974038529
0,1229131488840605697
0,1227434245041393671
0,1227435890756194305
0,1227437542859034625
0,1227437835906691073
0,1227446734311378946
0,1227447438409191426
0,1228134466020937729
0,1227450473436897280
0,1227458841945792515
0,1227461242807291904
0,1227593770021146627
0,1227599232531681282
0,1227605267564695553
0,1227606055032627200
0,1227611483762237441
0,1227452334420250630
0,1228134580852408326
0,1228134673643180032
0,1228716158733471756
0,1228718074964185088
0,1228718387011956736
0,1228723548715462663
0,1228727091400708096
0,1228727321034575877
0,1228731232944623618
0,1228732664192159744
0,1228734604716191746
0,1228734997051445249
0,1228735073840533504
0,1227433862294310913
0,1228735142195290113
0,1228738875658514440
0,1228751329029308416
0,1229129440506064896
0,1228134966652960768
0,1228713299749081089
0,1228671398241087496
0,1228531086499688448
0,1228135753542225920
0,1228136658895286272
0,1228139253810397190
0,1228272907442442240
0,1229131275371524097
0,1228275159443922947
0,1228315556845178880
0,1229131052725293056
0,1228319664192835584
0,1228324996264542208
0,1228326120573079552
0,1228327701150347264
0,1228328281713381376
0,1228333411191922689
0,1228530008412557317
0,1228530576329789440
0,1228323465435938816
0,1229131081082904576
1,1219941286574088197
1,1219939150549241857
1,1219943604480872448
1,1219940800580276224
1,1219944562149527552
1,1220202817769615360
1,1219944123647565824
1,1219963914131320832
2,1220647370905571329
2,1220648582660780033
2,1220651169615417346
2,1220654237824233475
2,1220659977452388353
2,1220666490233458688
2,1220666621238435846
2,1220672594522886144
2,1220599989572984833
2,1220682053965897728
2,1220686031802044416
2,1220693003787857920
2,1220701867052634113
2,1220715374695546881
2,1220716313829675012
2,1220736618337796096
2,1220738569804730370
2,1220646939143831552
2,1220672709417410561
2,1220644534121570304
2,1220742747801497600
2,1220600456201801728
2,1220600869898674176
2,1220601238963789825
2,1220601897653948416
2,1220609032785932288
2,1220612137548120064
2,1220612491153031168
2,1220613070109716480
2,1220613161734299648
2,1220618043384061952
2,1220618888913858560
2,1220619116542922753
2,1220621830077210627
2,1220623585485651968
2,1220624100370141184
2,1220625190121615361
2,1220630719229255680
2,1220642737109766144
2,1220639129609949184
2,1220765070013145088
2,1220765341967515648
2,1221427567783301123
2,1221459650819903488
2,1221480083329650688
2,1221533428899893250
2,1221533521384108033
2,1221592600085438464
2,1221596146432266240
2,1221746763348029441
2,1221807500489457666
2,1221843104338259975
2,1221912885846102016
2,1222192727250612225
2,1222242714156011523
2,1222276586466152455
2,1222274555118522368
2,1222275923560615938
2,1220599486147440640
2,1221346522295668737
2,1221256350711341058
2,1221246481006358529
2,1221244612968214528
2,1220770973860974593
2,1220790282381418496
2,1220794663893979143
2,1220799181713027074
2,1220800264548028416
2,1220817687464550401
2,1220832087512621057
2,1220836021111271425
2,1220745248923701255
2,1220837557568786432
2,1221141057477496832
2,1221155795699748865
2,1221159062320111616
2,1221168281698164738
2,1221183346413383683
2,1221206816186494976
2,1221216226489356289
2,1221221082192990208
2,1221141033980960768
2,1220598982537248768
2,1220401186244710402
2,1220598102148689920
2,1220404240310423552
2,1220406855265964032
2,1220406870646673409
2,1220411129429622784
2,1220411241388220417
2,1220415313847758851
2,1220416940935729157
2,1220420135481225216
2,1220426918354477056
2,1220430470384640000
2,1220431736166895616
2,1220444061045350401
2,1220451718749741067
2,1220455770363432962
2,1220457193742524417
2,1220461510247493637
2,1220566308858679296
2,1220403785043992578
2,1220403580433100806
2,1220403424962973698
2,1220403170037456896
2,1222277440736620544
2,1220400667552047108
2,1220400898486292482
2,1220401319787106304
2,1220401435856138240
2,1220401444064460801
2,1220401450477551616
2,1220401635412926464
2,1220566480443428865
2,1220401717633847297
2,1220401854791610368
2,1220401882809548800
2,1220402080906665984
2,1220402173827342336
2,1220402215048941568
2,1220402592867479552
2,1220402723075624962
2,1220402955989340161
2,1220401794410582017
2,1220598180334555136
2,1220566570218340352
2,1220569164995153920
2,1220584665955782656
2,1220585262872330241
